nombre_hospital,latitud,longitud,
UNIDAD DE MEDICINA FAMILIA NUMERO 29INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.3099771,-99.58425683,
UNIDAD DE MEDICINA FAMILIAR 2 LICENCIADO IGNACIO GARCIA TELLEZ,19.10115397,-99.58342332,
UNIDAD DE MEDICINA FAMILIAR OLINALA,19.34079661,-99.58180575,
UNIDAD DE POARTOS EUTOCICOS,19.14831321,-99.58101601,
UNIDAD MEDICA DEL SUR,19.15799098,-99.57257364,
UNIDAD MEDICA FAMILIAR,24.84906533,-99.57166205,
UNIDAD MEDICA FAMILIAR B,24.86429447,-99.57102875,
UNIDAD MEDICA FAMILIAR INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,24.86358554,-99.570905,
UNIDAD MEDICA FAMILIAR ISSTE,27.51680284,-99.56845655,
UNIDAD MEDICA FAMILIAR TIPO C,19.42044858,-99.56022477,
UNIDAD MEDICA GUERRERO,27.481577,-99.55887839,
UNIDAD MEDICA MUNICIPAL,19.42024479,-99.55812232,
UNIDAD MEDICA QUIR?RGICA,19.42222549,-99.55702513,
UNIDAD MEDICA SAN ANTONIO,19.29263627,-99.55622563,
UNIDAD MEDICA URBANA DEL IMSS BIENESTAR,19.27761608,-99.5557456,
UNIDAD MEDICA URBANA IMSS,27.46279723,-99.5526354,
UNIDAD MEDICA URBANA IMSS-BIENESTAR,24.86086177,-99.55256846,
UNIDAD MEDICO FAMILIAR INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES,24.86124097,-99.54879809,
ALMACEN DELEGACIONAL DEL IMSS,26.31445427,-99.54850051,
ANGELES DE BETHEL,19.95452407,-99.54755837,
BODEGA INMEDICEN,27.47763831,-99.54684377,
CASA MATERNA,18.3450558,-99.54440668,
CEDIS HOSPITALIZACION,18.34601301,-99.54231148,
CENRO DE SALUD CON SERVICIOS AMPLEADOS,18.334465,-99.54151338,
CENTRO ANTIDIABETICO MEXICO,18.34614215,-99.54019368,
CENTRO DE ATENCION PRIMARIA DE ADICCIONES  UNEME-CAPA,18.34304283,-99.5395349,
CENTRO DE ORIENTACION FAMILIAR DE TAPACHULA HOSPITAL COFAT,18.3434574,-99.53862618,
CENTRO DE SALUD CON HOSPITALIZACION,27.46710784,-99.53580282,
CENTRO DE SALUD CON HOSPITALIZACION DE PLAYAS DE CATAZAJA,18.34557371,-99.53527006,
CENTRO DE SALUD CON HOSPITALIZACION ESCUINTLA,19.24965382,-99.5343576,
CENTRO DE SALUD CON SERVICIOS AMPLIADOS LA INDEPENDENCIA,18.35466271,-99.53302804,
CENTRO DE SALUD CON SERVICIOS AMPLIADOS LA TRINITARIA,27.49328979,-99.53147622,
CENTRO DE SALUD MANUEL VELAZCO SUAREZ,19.26342211,-99.5310029,
CENTRO DE SALUD RURAL,17.65377045,-99.5309708,
CENTRO DE SEGURIDAD SOCIAL LINDA VISTA SHANKA,19.9513729,-99.53079558,
CENTRO ESTATAL DE TRANSPLANTES,19.95388948,-99.53065361,
CENTRO MEDICO ANA ISABEL,18.34661598,-99.53024608,
CENTRO MEDICO REGIONAL SAN JOSE,18.33747977,-99.52990522,
CENTRO MEDICO SANTA FE,18.34166083,-99.52828939,
CENTRO MEDICO SANTA FE,19.26288581,-99.52807783,
CENTRO MEDICO SANTA FE,17.16563689,-99.52804914,
CENTRO SALUD BACHAJON,18.34005108,-99.52778128,
CIRUG?A PLASTICA-ESTETICA,17.16551809,-99.52599743,
CLINICA BITA CONSULTORIO PEDIATRICO,19.81435619,-99.52511769,
CLINICA CORAZON DE MARIA,27.45789795,-99.52453262,
CLINICA DE LA MUJER,18.34497911,-99.5237434,
CLINICA DE LA MUJER DR MANUEL VELASCO SUAREZ,17.17401954,-99.52162878,
CLINICA DE MATERNIDAD SANTA CECILIA,17.57203346,-99.52084655,
CLINICA DE MEDICINA FAMILIAR DELEGACION CHIAPAS INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,17.24740316,-99.51845771,
CLINICA DE MEDICINA SANTA FE,27.44200671,-99.51813087,
CLINICA DEL ISSTECH CLINICA HOSPITAL,19.28678793,-99.51564692,
CLINICA DEL SOCORRO,18.33823912,-99.51480849,
CLINICA HOSPITAL COMITAN DE DOMINGUEZ,19.28753498,-99.51454783,
CL?NICA HOSPITAL ISSTECH,18.33375006,-99.51452711,
CLINICA HOSPITAL ISSTECH TAPACHULA,17.24761474,-99.5134236,
CLINICA ISSTE,27.46929086,-99.51205097,
CLINICA ISSTECH,27.4689714,-99.51202501,
CL?NICA LOS ?NGELES,27.47027815,-99.51122248,
CLINICA MEDICA MAVEL,27.47161025,-99.50766711,
CLINICA MORENO,17.54534368,-99.50626423,
CLINICA SANTA EDUVIGES,17.55708388,-99.50519383,
CLINICA SANTA FE,27.48590423,-99.50428967,
CLINICA SANTA MORENA,27.47375953,-99.50424506,
CLINICA UMR NUMERO 257,17.55644859,-99.50387768,
CLINICA UNIDAD MEDICA DE CONSULTA EXTERNA SIN NOMBRE,27.47341223,-99.50380974,
CONSULTORIO MEDICO SIN NOMBRE,27.47348559,-99.5037078,
CONSULTORIO MEDICO TORRE MEDICA,27.47384571,-99.50366569,
COORDINACION MEDICA DE CINTALAPA,27.47283191,-99.50363412,
CRAIM NUMERO 6 EL PORVENIR,27.47375146,-99.50327288,
CRUZ ROJA MEXICANA,27.49029118,-99.50198524,
CRUZ ROJA MEXICANA DELEGACION MAPASTEPEC,17.54157192,-99.50173844,
CRUZ ROJA MEXICANA DELEGACION REFORMA,17.55874445,-99.50122488,
CRUZ ROJA MEXICANA DELEGACION TAPACHULA,17.54512415,-99.49889559,
CRUZ ROJA MEXICANA INSTITUCION DE ASISTENCIA PRIVADA,17.54580206,-99.49889099,
DENTAL DURANGO,17.54985804,-99.49882027,
ESTACIONAMIENTO HOSPITAL CORAZON DE MARIA,17.54696892,-99.49837671,
FIDEICOMISO TAPACHULA,17.54051825,-99.49822844,
FUNDACION AYUDARMED,17.5402314,-99.49764969,
GINECOLOGIA Y OBSTRETICIA,17.54274864,-99.49593884,
HEMOQUID,17.52554521,-99.49145011,
HOLY CLINIC,18.94723192,-99.49120216,
HOSPITAL  GENERAL YAJALON DR. JOSE MANUEL VELASCO SILES,19.1812975,-99.49007143,
HOSPITAL BASICO COMUNITARIO,19.16285362,-99.48847819,
HOSPITAL BASICO COMUNITARIO,19.72878112,-99.48070577,
HOSPITAL BASICO COMUNITARIO 12 CAMAS OXCHUC CHIAPAS,21.2182828,-99.47687057,
HOSPITAL BASICO COMUNITARIO CHIAPA DE CORZO,19.32726976,-99.47639056,
HOSPITAL BASICO COMUNITARIO DE AMATAN CHIAPAS,19.18265239,-99.46765221,
HOSPITAL BASICO COMUNITARIO DE CINTALAPA,19.17561451,-99.46579044,
HOSPITAL BASICO COMUNITARIO DE OSTUACAN,18.28984887,-99.46522111,
HOSPITAL BASICO COMUNITARIO DE SAN JUAN CHAMULA,19.17993306,-99.46444421,
HOSPITAL BASICO COMUNITARIO DE TAPILULA,19.18961499,-99.46392327,
HOSPITAL BASICO COMUNITARIO DE TEOPISCA,19.19558385,-99.46346217,
HOSPITAL BASICO COMUNITARIO DEL PORVENIR,19.19548915,-99.46280638,
HOSPITAL BASICO COMUNITARIO DOCTOR MANUEL VELASCO SUAREZ ACALA,21.21600158,-99.46137185,
HOSPITAL BASICO COMUNITARIO DOCTOR RAFAEL ALFARO GONZALEZ,19.18338327,-99.45268378,
HOSPITAL BASICO COMUNITARIO LARRAINZAR,24.25224878,-99.44131829,
HOSPITAL BASICO COMUNITARIO LAS MARGARITAS,18.97821305,-99.41762914,
HOSPITAL BASICO COMUNITARIO REVOLUCION MEXICANA,18.46691661,-99.40795204,
HOSPITAL BASICO COMUNITARIO SALTO DE AGUA,17.56165179,-99.40525652,
HOSPITAL BASICO COMUNTARIO DE TILA,21.93943793,-99.39527239,
HOSPITAL DE CARIDAD,16.79730018,-99.3927807,
HOSPITAL DE ESPECIALIDADES PEDIATRICAS,20.73593767,-99.39190928,
HOSPITAL DE ESPECIALIDADES VIDA MEJOR,16.79247184,-99.39173436,
HOSPITAL DE LA MUJER COMITAN,18.7308828,-99.38973721,
HOSPITAL DE LA MUJER SAN CRISTOBAL DE LAS CASAS,20.74139318,-99.38296681,
HOSPITAL DE LAS CULTURAS,23.40686824,-99.38108182,
HOSPITAL GENERAL DE REFORMA,20.73402595,-99.37838079,
HOSPITAL GENERAL DEL NI?O Y LA MUJER,18.59836183,-99.36581464,
HOSPITAL GENERAL DOCTOR BELISARIO DOMINGUEZ PALENCIA INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.35949553,-99.35291758,
HOSPITAL GENERAL HUIXTLA,18.61557508,-99.34970769,
HOSPITAL GENERAL IMSS ZONA 2,19.36160805,-99.34934452,
HOSPITAL GENERAL JUAN C. CORZO,20.04463638,-99.34853627,
HOSPITAL GENERAL JUAREZ ARRIAGA,19.90096794,-99.3459795,
HOSPITAL GENERAL MARIA IGNACIA GANDULFO COMITAN,19.62962595,-99.34338396,
HOSPITAL GENERAL PALENQUE,20.05366928,-99.34271103,
HOSPITAL GRAL DE SUBZONA/MEDICINA FAMILIAR NO. 19,19.36339208,-99.34241573,
HOSPITAL ISSTE,20.04021302,-99.342246,
HOSPITAL METROPOLITANO DEL SUR,20.04021795,-99.34224266,
HOSPITAL MILITAR REGIONAL,20.05200155,-99.34173628,
HOSPITAL PARTICULAR,20.04817716,-99.34066642,
HOSPITAL POPULAR,20.05367679,-99.34065293,
HOSPITAL PRIVADO DOCTOR MUNOA,19.90726531,-99.34035743,
HOSPITAL REGIONAL,20.0545466,-99.33959285,
HOSPITAL ROJAS,19.90851659,-99.33928345,
HOSPITAL RURAL,18.29682786,-99.33825246,
HOSPITAL RURAL BENEMERITO DELAS AMERICAS Y BIENESTAR,18.30652921,-99.33648021,
HOSPITAL RURAL N0. 32 OCOSINGO CHIAPAS,20.05892918,-99.33552186,
HOSPITAL RURAL OPORTUNIDADES IMSS,18.29795754,-99.33513885,
HOSPITAL RURAL SAN FELIPE ECATEPEC,20.04776046,-99.33212132,
HOSPITAL SAN EDUARDO,20.04780125,-99.33204934,
HOSPITALES DEL SECTOR PRIVADO DE OTRAS ESPECIALIDADES M?DICAS SIN NOMBRE,22.84575843,-99.33094755,
HOSPITALES GENERALES DEL SECTOR P?BLICO,18.29672271,-99.33074291,
HOSPITALES GENERALES DEL SECTOR P?BLICO,18.61588308,-99.32663888,
I.S.S.T.E,18.6243026,-99.3235101,
IMSS,19.4128867,-99.32284044,
IMSS,19.99112696,-99.32278841,
IMSS BIENESTAR,22.52489076,-99.3207686,
IMSS BIENESTAR,20.55152217,-99.31983049,
IMSS BIENESTAR,19.63710515,-99.31796308,
IMSS HOSPITAL GENERAL DE SUBZONA CON MF,19.62641027,-99.31621527,
IMSS HOSPITAL GENERAL ZONA 1 HOSPITALIZACION,19.62114156,-99.31410924,
IMSS PROSPERA,19.35677661,-99.300293,
IMSS UNIDAD DE MEDICINA FAMILIAR 23 CON UMAA,19.63679305,-99.29681499,
INSTITUTO  DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO,21.04915388,-99.29620955,
INSTITUTO CARDIOVASCULAR METROPOLITANO DE TUXTLA,19.36545671,-99.29283545,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.60114871,-99.28911048,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.39595673,-99.28883246,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.82010677,-99.28421294,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.59647675,-99.28387009,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.35702425,-99.28357913,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.35692731,-99.28334658,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.35748737,-99.2830443,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.43097086,-99.28204564,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.3599459,-99.28177166,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.3599459,-99.28177166,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.39371281,-99.28102511,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.36137816,-99.27861779,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.46491438,-99.27660978,
INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS,19.45288136,-99.27625617,
INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS,19.35914739,-99.27460093,
INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD MEDICA FAMILIAR,19.41446781,-99.27195069,
INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD MEDICA FAMILIAR NUMERO 41,19.41852941,-99.27135972,
ISSTE,19.489724,-99.27104128,
ISSTECH SUBCORDINACION MEDICA,19.46998113,-99.27092238,
ISTE,19.41483562,-99.27014484,
KALEMS MEDICA CENTER,19.55821424,-99.26727262,
MEDICA SAN CARLOS,20.19268621,-99.26680213,
MEDICA SATA FE,19.50826771,-99.26467007,
MEDICO INTERNITAS SIN NOMBRE,19.8366567,-99.26321788,
MODULO RESOLUTIVO 1 ISSTE,19.55458659,-99.26267938,
NUCLEO BASICO DISPENSARIO MEDICO CHICHIMA GUADALUPE,19.59692207,-99.26246406,
ORTODONCIA SIN NOMBRE,19.51390829,-99.26178523,
PEDIATRIA NEUMATOLOGICA,16.98886302,-99.25672123,
POLICLINICA DE ESPECIALIDADES,19.50713789,-99.25634948,
POLICLINICA DE ESPECIALIDADES MEDICAS DE COMITAN,21.97743507,-99.25620419,
PROGRAMA IMSS BIENESTAR,18.96705986,-99.25613261,
RAYOS X JUSTO JUEZ,19.49020341,-99.25579005,
SAN LUCAS HOSPITAL,19.57225212,-99.25547098,
SANATORIO ALBANIA,19.45934235,-99.25437524,
SANATORIO ARANDA GONZALEZ,19.46038614,-99.25420645,
SANATORIO CHANTAL,19.56280998,-99.25138004,
SANATORIO DE JESUS,19.38359668,-99.25101815,
SANATORIO FRATERNIDAD,19.38359668,-99.25101815,
SANATORIO GENOVEVA DOS MIL,19.38364316,-99.25094683,
SANATORIO LA DIVINA PROVIDENCIA,19.48148324,-99.25088246,
SANATORIO LOURDES,19.49937111,-99.25064591,
SANATORIO MU?OA,19.43037952,-99.24924412,
SANATORIO ORNELAS,19.55432053,-99.24897991,
SANATORIO PAREDES ZENTENO,19.30426028,-99.24856552,
SANATORIO PEREZ FERNANDEZ,19.82385538,-99.24834279,
SANATORIO SOFIA,19.50564196,-99.24787948,
SANATORIO ULLOA HIDALGO,19.47480702,-99.24731534,
SANTA FE,19.47495503,-99.24685414,
SECRETARIA DE SALUD MODULO DE SALUD PARAISO,19.46987776,-99.24676382,
SERVICIOS DE RAYOS X DE GUADALUPE,18.91910815,-99.24540532,
SUBDIRECCION DE SERVICIOS DE SALUD,17.4139976,-99.24521965,
TOTAL PEDIATRIK,19.565093,-99.24361345,
UINIDAD MEDICA RURAL IMMS N. 86 SILTEPEC,19.55590893,-99.24290116,
UMAP,19.97657845,-99.24263312,
UMR 368 RINCON CHAMULA,19.51851269,-99.24261408,
UMR AMATENANGO DE LA FRONTERA,18.95564385,-99.24209814,
UNEME CAPASITS TUXTLA,19.47780525,-99.24110192,
UNIDAD DIAGNOSTICO INTEGRAL,19.61332488,-99.24035378,
UNIDAD MEDICA,18.93014791,-99.24030047,
UNIDAD MEDICA DEL IMSS,19.45952165,-99.24020029,
UNIDAD MEDICA FAMILIAR DEL INSTITUTO DE SEGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.4069366,-99.23994063,
UNIDAD MEDICA FAMILIAR IMSS,19.05562741,-99.23986009,
UNIDAD MEDICA FAMILIAR NUMERO 033 PIJIJIAPAN,18.98178648,-99.23983962,
UNIDAD MEDICA FAMILIAR NUMERO 44 DE ESTACION JUAREZ CHIAPAS,18.96092167,-99.23937676,
UNIDAD MEDICA INTEGRAL BIOSALUD,18.92107877,-99.23931447,
UNIDAD MEDICA JLUMALTIK,19.31928509,-99.2390967,
UNIDAD MEDICA NUMERO 100 RICARDO FLORES MAGON,18.79276133,-99.23884778,
UNIDAD MEDICA REGIONAL 184,18.83665351,-99.23860457,
UNIDAD MEDICA RESOLUTIVA UMR,19.4877558,-99.23836434,
UNIDAD MEDICA RURAL,18.92278882,-99.23775989,
UNIDAD MEDICA RURAL,18.74131454,-99.23741801,
UNIDAD MEDICA RURAL,19.51386331,-99.23738352,
UNIDAD MEDICA RURAL,19.54683131,-99.23737926,
UNIDAD MEDICA RURAL,18.93990737,-99.23702728,
UNIDAD MEDICA RURAL,19.51124377,-99.2364328,
UNIDAD MEDICA RURAL,18.84904409,-99.23612888,
UNIDAD MEDICA RURAL 015 IMSS OPORTUNIDADES CHALCHIHUITAN,18.92058057,-99.23605038,
UNIDAD MEDICA RURAL 169 AGUACATENANGO,19.47000667,-99.23475335,
UNIDAD MEDICA RURAL 26 BERRIOZABAL,19.50707121,-99.23457166,
UNIDAD MEDICA RURAL 321 TZIMOL,19.46777782,-99.23442294,
UNIDAD MEDICA RURAL 364 IXHUATAN,19.333847,-99.23395646,
UNIDAD MEDICA RURAL 54 BUENOS AIRES,25.70809204,-99.23382008,
UNIDAD MEDICA RURAL 605 MONTECRSITO DE GUERRERO,19.51323694,-99.23371982,
UNIDAD MEDICA RURAL BENITO JUAREZ,18.93584165,-99.23367202,
UNIDAD MEDICA RURAL DE LA GRANDEZA,18.911689,-99.23358927,
UNIDAD MEDICA RURAL DEL EJIDO LA LIBERTAD,19.51286481,-99.23256426,
UNIDAD MEDICA RURAL DEL IMSS 282 NUEVA PALESTINA,18.90283137,-99.23242889,
UNIDAD M?DICA RURAL EL TRIUNFO,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL FRONTERA COROZAL OCOSINGO CHIAPAS,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL GUADALUPE VICTORIA,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL HUEHUETAN ESTACION,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL IMMS BIENESTAR REVOLUCION MEXICANA,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL IMSS,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL IMSS 371,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL IMSS BIENESTAR,18.90283137,-99.23242889,
UNIDAD MEDICA RURAL IMSS BIENESTAR LA TRINITARIA,18.93663938,-99.23201312,
UNIDAD MEDICA RURAL IMSS OPORTUNIDADES MARAVILLA TENEJAPA,19.37777812,-99.23192421,
UNIDAD MEDICA RURAL IMSS OPORTUNIDADES NO. 053 ZAMORA PICO DE ORO,18.90738245,-99.23173271,
UNIDAD MEDICA RURAL JOSE MARIA MORELOS,19.62909521,-99.23074481,
UNIDAD MEDICA RURAL MEDIA LUNA,18.7896107,-99.23043526,
UNIDAD MEDICA RURAL NUM 25 SAN JOSE TERAN,19.47324011,-99.23042628,
UNIDAD MEDICA RURAL NUM 73,19.42246653,-99.23042503,
UNIDAD MEDICA RURAL SAN VICENTE LA MESILLA,18.93885668,-99.22978249,
UNIDAD MEDICA RURAL YOSHIB,19.63159921,-99.22948899,
UNIDAD MEDICA Y DE DIAGNOSTICO,16.75979462,-99.22858027,
UNIDAD MEDICO QUIRURGICA SANTA ROSA,19.68622897,-99.22786663,
UNIDAD MEDICO RURAL PASTE,19.49610377,-99.22774228,
UNIDAD RADILOGICA CRANEOFACIAL DIGITAL DE CHIAPAS,19.53749689,-99.22760725,
UNIDAD RURAL IMSS OPORTUNIDADES,19.53688135,-99.22732286,
ACTIVACION FISICA,18.94211207,-99.22719967,
ADMINISTRACION DE CEMEDI,19.58856127,-99.22709685,
BLUE NET HOSPITALS,19.50520801,-99.22671053,
BLUNET CONSULTORIO,19.53497891,-99.22633419,
BODEGA DE RESGUARDO DE MATERIAL DE OBRA SAINT LUKES,18.94109349,-99.22619968,
CABO ANTI- AGIN G MEDICINE,26.56430442,-99.22597112,
CENTRAL DE ESPECIALIDADES MEDICAS DE LA PAZ,19.71221619,-99.22594095,
CENTRAL QUIRURGICA,26.56461067,-99.22588344,
"CENTRO DE ATENCION PRIMARIA EN ADICCIONES, UNEME CAPA",18.85090712,-99.22505788,
CENTRO DE SALUD CON HOSPTALIZACION ADAN G. VELARDE,19.53211269,-99.22475337,
CENTRO MEDICO BAJA SUR,18.93228282,-99.22354562,
CENTRO MEDICO CABO SAN LUCAS,19.36166197,-99.22333262,
CENTRO SALUD DE SAN ISIDRO,18.93890186,-99.22315918,
CLINICA DEL I S S STE,19.32053117,-99.22274123,
CLINICA HOSPITAL  A SAN JOSE DEL CABO  INSTITUTO SOCIAL DE SEGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.53098231,-99.2215796,
CLINICA HOSPITAL DEL ISTE,19.31112683,-99.22148107,
CLINICA HOSPITAL SANTA ROSALIA,19.31112683,-99.22148107,
CLINICA M?DICA MEDIPLUS,20.00814504,-99.2213373,
CLINICA N. 39,18.93262311,-99.22109742,
CLINICA SAN JOSE,18.93140935,-99.22077262,
CLINICA SANTA ROSA,19.31229019,-99.22036175,
CONSULTA EXTERNA,19.31229019,-99.22036175,
COORDINACION DELEGACIONAL DE PROTECCION CIVIL MIRAFLORES,19.64329958,-99.22034736,
CRUZ ROJA MEXICANA,19.28717681,-99.22023038,
DIRECCION MUNICIPAL DE PROTECCION CIVIL,19.71455262,-99.22017596,
GC SERVICIOS MEDICOS,20.4907029,-99.22016037,
GRUPO MEDICO CENTRO,18.90791315,-99.22011781,
HOSITAL H+ LOS CABOS,20.47867474,-99.21992892,
HOSPITAL AMC,18.91907152,-99.21978361,
HOSPITAL BLUE NET,19.32902761,-99.21910283,
HOSPITAL DE LA COMUNIDAD DE LORETO,19.43919959,-99.21845077,
HOSPITAL GENERAL CON ESPECIALIDADES JUAN MARIA DE SALVATIERRA,19.59472513,-99.21826877,
HOSPITAL GENERAL DE CABO SAN LUCAS,19.33123855,-99.21788916,
HOSPITAL GENERAL DE SUBZONA MEDICINA FAMILIAR NO.26,19.5797631,-99.21718319,
HOSPITAL GENERAL DR RAUL A CARRILLO,19.53289242,-99.21650883,
HOSPITAL GENERAL DR. RENE THOMAS GUIJOSA HABIF,19.48940777,-99.21649406,
HOSPITAL ISSTE UNIDAD MEDICA SAN IGNACIO,19.67218276,-99.2159204,
HOSPITAL REFORMA,19.65132448,-99.21570296,
HOSPITAL SAINT LUKES,19.55712512,-99.21530097,
HOSPITAL TRINIDAD DE LOS CABOS,19.30727843,-99.21526264,
HOSPITEN,19.47096444,-99.21515052,
HOSPITEN CABO SAN LUCAS,19.63665609,-99.21481154,
HOSPITEN CABO SAN LUCAS,18.92400599,-99.21449963,
HOSPITEN SAN JOSE DEL CABO,20.48525078,-99.21408152,
IMSS,19.43752671,-99.21377553,
IMSS,19.63713755,-99.21376812,
INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TTABAJADORES DEL ESTADO,19.48190207,-99.21335045,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.3169072,-99.21216314,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,18.93015023,-99.21175208,
INSTITUTO DE SEGURIDAD Y SRVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,18.93015023,-99.21175208,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,18.93015023,-99.21175208,
INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD MEDICA FAMILIAR 04 PUERTO SAN CARLOS,18.93015023,-99.21175208,
LABORATORIO,18.93015023,-99.21175208,
MANTENIMIENTO,18.93015023,-99.21175208,
MEDICAL CENTER,18.91740111,-99.21092637,
OFICINA ADMINISTRATIVA AUXILIAR MEDICAL CENTER,18.93032722,-99.21066825,
OFICINA ADMINISTRATIVA SAINT LUKES,19.55219557,-99.21059796,
SAINT LUCKS HOSPITALS WALK IN URGENT,18.93006355,-99.21034347,
SAINT LUKES,19.65716905,-99.21014183,
SANATORIO MARIA LUISA DE LA PE?A,19.65329939,-99.21004797,
UNEME DE SALUD MENTAL,19.55298798,-99.20980149,
UNIDAD DE ESPECIALIDADES MEDICAS,19.29899176,-99.20974864,
UNIDEM,19.6590385,-99.20973428,
1T410 CONSULTORIO UROLOGIA,19.66121923,-99.20944069,
2T101 CANCER CENTER,18.94266905,-99.2094034,
2T202 CONSULTORIO PEDIATRICO,19.43701739,-99.20926604,
2T614 CONSULTORIO PEDIATRIA,19.29972844,-99.20913018,
2T614 CONSULTORIO PEDIATRICO,19.54989481,-99.20871635,
3T305 CONSULTORIO PEDIATRIA,19.34092296,-99.20829171,
3T612 CONSULTORIO DE GINECOLOGIA,19.3409693,-99.20780373,
CANCEROLOGIA,19.53372346,-99.20767368,
CENTRO DE ESPECIALIDADES SAN JUAN,18.92124033,-99.20751737,
CENTRO DE INVESTIGACION EDUCATIVO INFORMACION DOSENTE IMSS,19.2718124,-99.20748964,
"CENTRO DE SALUD CON SERVICIOS AMPLIADOS, TOLIM?N",20.22767081,-99.20722494,
CENTRO DE SERVICIO TELCEL,19.54339945,-99.20700042,
CENTRO INTREGAL MEDICO,19.42313296,-99.20654449,
CENTRO MEDICO ANA VICTORIA,19.42212209,-99.20645998,
CENTRO MEDICO CORREGIDORA,19.5311932,-99.206438,
CENTRO MEDICO ELKAR,20.23189786,-99.20565929,
CENTRO MEDICO ESPIRITU SANTO,19.42411082,-99.20544055,
CENTRO MEDICO HOSPITALARIO DE SAN JUAN DEL RIO,18.92183296,-99.20533083,
CENTRO MEDICO JURICA,19.54381582,-99.20524045,
CENTRO MEDICO REFORMA,19.40130335,-99.20520469,
CENTRO ONCOLOGICO DE QUERETARO,19.53922588,-99.20500199,
CENTRO SUR GRUPO MEDICO,19.64714645,-99.20471728,
CENTRO SUR GRUPO MEDICO,19.3994214,-99.20458667,
CIVE MEDICAL PETS,19.39939214,-99.20422724,
CLINICA 14 IMSS,19.39939214,-99.20422724,
CLINICA BOUTIQUE,19.39935565,-99.20422231,
CLINICA CER,19.498172,-99.20330288,
CLINICA DE ESPECIALIDADES MEDICAS NUESTRA SE?ORA DE GUADALUPE,19.45071647,-99.20294416,
CLINICA MEDICA AMEU,18.8045879,-99.20190903,
CLINICA MEDICA CMR,19.43334298,-99.20161788,
CL?NICA M?DICA J?UREGUI,19.43342173,-99.20160631,
CLINICA MEDICA LA PIEDAD,19.3358555,-99.20126706,
CLINICA MEDICA SAN JUAN,19.33986469,-99.20112097,
CLINICA MEDICA Y HOSPITAL SAN JOSE,19.33602063,-99.20107945,
CLINICA MEDICO MILTAR,19.55920116,-99.20082431,
CLINICA PSIQUIATRICA,19.30459848,-99.20053285,
CLINICA QUERETARO,19.47967896,-99.20016331,
CLINICA SAN FRANCISCO,19.3403324,-99.20005753,
CLINICA SANTA ELENA,20.11970607,-99.1995558,
CLINICA Y HOSPITAL EL CARMEN,19.61558851,-99.19932069,
CONSULTORIO DEGINECOLOGIA Y OBSTETRICIA,18.60289788,-99.19926481,
CONSULTORIO GINECOLOGICO,21.00744359,-99.19920067,
